dish_id,name_vi,name_en,region,origin,roles,serving_g,verified_by,note
FNDDS-2710413,,"Coffee, Cafe Mocha, decaffeinated",,foreign,,402.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710413"
FNDDS-2710414,,"Coffee, Cafe Mocha, decaffeinated, nonfat",,foreign,,402.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710414"
FNDDS-2710416,,Frozen mocha coffee drink,,foreign,,412.25,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710416"
FNDDS-2710417,,"Frozen mocha coffee drink, nonfat",,foreign,,412.25,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710417"
FNDDS-2710419,,"Frozen mocha coffee drink, with whipped cream",,foreign,,434.656,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710419"
FNDDS-2710420,,"Frozen mocha coffee drink, nonfat, with whipped cream",,foreign,,434.656,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710420"
FNDDS-2710422,,"Frozen mocha coffee drink, decaffeinated",,foreign,,410.25,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710422"
FNDDS-2710423,,"Frozen mocha coffee drink, decaffeinated, nonfat",,foreign,,410.25,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710423"
FNDDS-2710425,,"Frozen mocha coffee drink, decaffeinated, with whipped cream",,foreign,,432.656,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710425"
FNDDS-2710426,,"Frozen mocha coffee drink, decaffeinated, nonfat, with whipped cream",,foreign,,432.656,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710426"
FNDDS-2710428,,"Iced Coffee, brewed",,foreign,,471,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710428"
FNDDS-2710429,,"Iced Coffee, brewed, decaffeinated",,foreign,,471,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710429"
FNDDS-2710430,,"Iced Coffee, pre-lightened and pre-sweetened",,foreign,,526,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710430"
FNDDS-2710431,,"Coffee, Iced Latte",,foreign,,356,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710431"
FNDDS-2710432,,"Coffee, Iced Latte, nonfat",,foreign,,356,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710432"
FNDDS-2710433,,"Coffee, Iced Latte, with non-dairy milk",,foreign,,357,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710433"
FNDDS-2710434,,"Coffee, Iced Latte, flavored",,foreign,,368.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710434"
FNDDS-2710435,,"Coffee, Iced Latte, nonfat, flavored",,foreign,,368.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710435"
FNDDS-2710437,,"Coffee, Iced Latte, decaffeinated",,foreign,,354,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710437"
FNDDS-2710438,,"Coffee, Iced Latte, decaffeinated, nonfat",,foreign,,354,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710438"
FNDDS-2710440,,"Coffee, Iced Latte, decaffeinated, flavored",,foreign,,366.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710440"
FNDDS-2710441,,"Coffee, Iced Latte, decaffeinated, nonfat, flavored",,foreign,,366.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710441"
FNDDS-2710443,,"Coffee, Iced Cafe Mocha",,foreign,,393.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710443"
FNDDS-2710444,,"Coffee, Iced Cafe Mocha, nonfat",,foreign,,393.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710444"
FNDDS-2710446,,"Coffee, Iced Cafe Mocha, decaffeinated",,foreign,,391.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710446"
FNDDS-2710447,,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat",,foreign,,391.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710447"
FNDDS-2710449,,"Coffee, instant, reconstituted",,foreign,,179.25,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710449"
FNDDS-2710450,,"Coffee, instant, 50% less caffeine, reconstituted",,foreign,,179.1,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710450"
FNDDS-2710451,,"Coffee, NS as to brewed or instant, decaffeinated",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710451"
FNDDS-2710452,,"Coffee, brewed, decaffeinated",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710452"
FNDDS-2710453,,"Coffee, instant, decaffeinated, reconstituted",,foreign,,179.25,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710453"
FNDDS-2710454,,"Coffee, instant, pre-lightened and pre-sweetened with sugar, reconstituted",,foreign,,189.417,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710454"
FNDDS-2710455,,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, reconsitituted",,foreign,,189.417,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710455"
FNDDS-2710456,,"Coffee, instant, pre-sweetened with sugar, reconstituted",,foreign,,185.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710456"
FNDDS-2710457,,"Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",,foreign,,183.93,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710457"
FNDDS-2710458,,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",,foreign,,184.167,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710458"
FNDDS-2710459,,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",,foreign,,184.017,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710459"
FNDDS-2710460,,"Coffee, pre-lightened and pre-sweetened with sugar",,foreign,,189.417,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710460"
FNDDS-2710461,,"Coffee, decaffeinated, pre-lightened and pre-sweetened with sugar",,foreign,,189.417,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710461"
FNDDS-2710462,,"Coffee, pre-lightened and pre-sweetened with low calorie sweetener",,foreign,,184.167,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710462"
FNDDS-2710463,,"Coffee, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener",,foreign,,184.167,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710463"
FNDDS-2710464,,"Coffee, pre-lightened",,foreign,,183.167,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710464"
FNDDS-2710465,,"Coffee, decaffeinated, pre-lightened",,foreign,,183.017,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710465"
FNDDS-2710466,,"Coffee, pre-sweetened with sugar",,foreign,,185.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710466"
FNDDS-2710467,,"Coffee, decaffeinated, pre-sweetened with sugar",,foreign,,185.35,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710467"
FNDDS-2710468,,"Coffee, pre-sweetened with low calorie sweetener",,foreign,,180.1,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710468"
FNDDS-2710469,,"Coffee, decaffeinated, pre-sweetened with low calorie sweetener",,foreign,,180.1,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710469"
FNDDS-2710470,,"Coffee and chicory, brewed",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710470"
FNDDS-2710471,,"Coffee and chicory, brewed, decaffeinated",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710471"
FNDDS-2710472,,"Coffee, Cappuccino",,foreign,,363.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710472"
FNDDS-2710473,,"Coffee, Cappuccino, nonfat",,foreign,,363.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710473"
FNDDS-2710475,,"Coffee, Cappuccino, decaffeinated",,foreign,,361.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710475"
FNDDS-2710476,,"Coffee, Cappuccino, decaffeinated, nonfat",,foreign,,361.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710476"
FNDDS-2710478,,"Coffee, bottled/canned",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710478"
FNDDS-2710479,,"Coffee, bottled/canned, light",,foreign,,299.25,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710479"
FNDDS-2710480,,"Coffee, instant, not reconstituted",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710480"
FNDDS-2710481,,"Coffee, instant, decaffeinated, not reconstituted",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710481"
FNDDS-2710482,,"Coffee, instant, pre-sweetened with sugar, not reconstituted",,foreign,,7.75,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710482"
FNDDS-2710483,,"Coffee, instant, pre-lightened and pre-sweetened with sugar, not reconstituted",,foreign,,11.667,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710483"
FNDDS-2710484,,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, not reconstituted",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710484"
FNDDS-2710485,,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",,foreign,,6.417,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710485"
FNDDS-2710486,,Coffee substitute,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710486"
FNDDS-2710487,,Chicory beverage,,foreign,,241.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710487"
FNDDS-2710488,,"Tea, hot, leaf, black",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710488"
FNDDS-2710489,,"Tea, hot, leaf, black, decaffeinated",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710489"
FNDDS-2710490,,"Tea, hot, leaf, green",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710490"
FNDDS-2710491,,"Tea, hot, leaf, green, decaffeinated",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710491"
FNDDS-2710492,,"Tea, hot, leaf, oolong",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710492"
FNDDS-2710493,,"Tea, iced, instant, black, unsweetened",,foreign,,237.7,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710493"
FNDDS-2710494,,"Tea, iced, instant, black, pre-sweetened with sugar",,foreign,,256,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710494"
FNDDS-2710496,,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710496"
FNDDS-2710497,,"Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener",,foreign,,239,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710497"
FNDDS-2710499,,"Tea, iced, instant, green, unsweetened",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710499"
FNDDS-2710500,,"Tea, iced, instant, green, pre-sweetened with sugar",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710500"
FNDDS-2710501,,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710501"
FNDDS-2710502,,"Tea, hot, herbal",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710502"
FNDDS-2710503,,"Tea, hot, hibiscus",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710503"
FNDDS-2710504,,Corn beverage,,foreign,,1484,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710504"
FNDDS-2710505,,"Tea, hot, chamomile",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710505"
FNDDS-2710507,,"Tea, ginger",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710507"
FNDDS-2710509,,"Tea, kombucha",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710509"
FNDDS-2710511,,"Tea, iced, instant, black, pre-sweetened, dry",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710511"
FNDDS-2710512,,Iced Tea / Lemonade juice drink,,foreign,,420.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710512"
FNDDS-2710513,,"Iced Tea / Lemonade juice drink, light",,foreign,,438.417,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710513"
FNDDS-2710514,,"Iced Tea / Lemonade juice drink, diet",,foreign,,239.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710514"
FNDDS-2710515,,"Tea, iced, brewed, black, pre-sweetened with sugar",,foreign,,260,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710515"
FNDDS-2710516,,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",,foreign,,241,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710516"
FNDDS-2710517,,"Tea, iced, brewed, black, unsweetened",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710517"
FNDDS-2710518,,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",,foreign,,260,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710518"
FNDDS-2710519,,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",,foreign,,241,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710519"
FNDDS-2710520,,"Tea, iced, brewed, black, decaffeinated, unsweetened",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710520"
FNDDS-2710521,,"Tea, iced, brewed, green, pre-sweetened with sugar",,foreign,,260,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710521"
FNDDS-2710522,,"Tea, iced, brewed, green, pre-sweetened with low calorie sweetener",,foreign,,241,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710522"
FNDDS-2710523,,"Tea, iced, brewed, green, unsweetened",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710523"
FNDDS-2710524,,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with sugar",,foreign,,260,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710524"
FNDDS-2710525,,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with low calorie sweetener",,foreign,,241,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710525"
FNDDS-2710526,,"Tea, iced, brewed, green, decaffeinated, unsweetened",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710526"
FNDDS-2710527,,"Tea, iced, bottled, black",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710527"
FNDDS-2710528,,"Tea, iced, bottled, black, decaffeinated",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710528"
FNDDS-2710529,,"Tea, iced, bottled, black, diet",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710529"
FNDDS-2710530,,"Tea, iced, bottled, black, decaffeinated, diet",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710530"
FNDDS-2710531,,"Tea, iced, bottled, black, unsweetened",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710531"
FNDDS-2710532,,"Tea, iced, bottled, black, decaffeinated, unsweetened",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710532"
FNDDS-2710533,,"Tea, iced, bottled, green",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710533"
FNDDS-2710534,,"Tea, iced, bottled, green, diet",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710534"
FNDDS-2710535,,"Tea, iced, bottled, green, unsweetened",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710535"
FNDDS-2710536,,"Soft drink, NFS",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710536"
FNDDS-2710537,,"Soft drink, NFS, diet",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710537"
FNDDS-2710538,,"Water, tonic",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710538"
FNDDS-2710539,,"Water, carbonated, plain",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710539"
FNDDS-2710540,,"Water, carbonated, flavored",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710540"
FNDDS-2710541,,"Soft drink, cola",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710541"
FNDDS-2710542,,"Soft drink, cola, diet",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710542"
FNDDS-2710543,,"Soft drink, cola, decaffeinated",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710543"
FNDDS-2710544,,"Soft drink, cola, decaffeinated, diet",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710544"
FNDDS-2710545,,"Soft drink, pepper type",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2710545"
